time,water_temp,norkyst_water_temp0,norkyst_water_temp3,norkyst_water_temp10,air_temperature_2m,wind_speed_10m,wind_direction_10m,precipitation_amount,cloud_area_fraction,integral_of_surface_downwelling_shortwave_flux_in_air_wrt_time
2020-07-12 00:00:00+00:00,,16.609999,16.619999,,284.64017,3.7312927,278.9198,0.0,0.6499634,0.0
2020-07-12 01:00:00+00:00,,16.619999,16.619999,,284.69467,3.9243913,282.8963,0.0,0.5560303,35360.0
2020-07-12 02:00:00+00:00,,16.609999,16.63,,285.10373,2.4693205,279.62277,0.0,0.6496277,157312.0
2020-07-12 03:00:00+00:00,,16.63,16.63,,286.07028,3.1175318,272.245,0.0,0.13049316,434848.0
2020-07-12 04:00:00+00:00,,16.63,16.63,,287.02237,3.7639272,274.02786,0.0,0.14385986,844960.0
2020-07-12 05:00:00+00:00,,16.63,16.63,,288.12207,3.898426,272.19913,0.0,0.38046265,1263798.0
2020-07-12 06:00:00+00:00,,16.63,16.63,,288.99628,4.0562005,273.42508,0.0,0.6742859,1584495.8
2020-07-12 07:00:00+00:00,,16.64,16.64,,288.7863,4.3660703,274.30032,0.029296882,0.99713135,1122263.5
2020-07-12 08:00:00+00:00,15.0,16.65,16.64,,289.89935,4.119948,271.1003,0.020507805,0.9830017,1649777.0
2020-07-12 09:00:00+00:00,,16.65,16.65,,290.4644,3.8336596,271.70612,0.007812496,0.86621094,1656692.8
2020-07-12 10:00:00+00:00,,16.66,16.66,,291.31366,3.4818578,271.2748,0.001953124,0.8870239,2037804.0
2020-07-12 11:00:00+00:00,,16.66,16.66,,291.60483,3.1780221,271.28802,0.0048828158,0.9084778,1794597.0
2020-07-12 12:00:00+00:00,,16.67,16.67,,292.19858,2.7540905,278.8865,0.0,0.95111084,1829860.5
2020-07-12 13:00:00+00:00,,16.67,16.67,,291.95563,2.436648,277.5936,0.0,0.94732666,1325734.5
2020-07-12 14:00:00+00:00,,16.68,16.68,,292.13684,2.0912273,277.60333,0.0,0.8934021,1255607.5
2020-07-12 15:00:00+00:00,,16.68,16.68,,292.34668,1.5536752,288.33066,0.0,0.83395386,1100714.0
2020-07-12 16:00:00+00:00,,16.68,16.68,,292.11368,1.209765,285.5584,0.0,0.93130493,824061.25
2020-07-12 17:00:00+00:00,,16.68,16.68,,291.67902,0.5262255,277.99344,0.0,0.82699585,515071.0
2020-07-12 18:00:00+00:00,,16.68,16.68,,291.10062,0.07214159,206.19853,0.0,0.88534546,271620.88
2020-07-12 19:00:00+00:00,,16.68,16.68,,289.9428,0.44592446,122.31123,0.0,0.9805298,84570.375
2020-07-12 20:00:00+00:00,,16.68,16.68,,288.96994,0.8561185,120.57015,0.0,0.9780884,6568.125
2020-07-12 21:00:00+00:00,,16.68,16.68,,287.68787,1.0561576,163.15233,0.0,0.2041626,0.0
2020-07-12 22:00:00+00:00,,16.68,16.68,,286.4092,1.2498745,174.7906,0.0,0.5105896,0.0
2020-07-12 23:00:00+00:00,,16.68,16.68,,285.827,1.0645739,174.08206,0.0,0.95321655,0.0
2020-07-13 00:00:00+00:00,,16.68,16.68,,284.37463,0.66137934,177.44804,0.0,0.28622437,0.0
2020-07-13 01:00:00+00:00,,16.68,16.68,,283.83817,0.43121347,44.433346,0.0,0.54522705,39936.0
2020-07-13 02:00:00+00:00,,16.67,16.68,,284.21747,0.6401683,107.447495,0.0,0.47296143,167616.0
2020-07-13 03:00:00+00:00,,16.67,16.68,,284.18454,0.79027116,123.15809,0.0,0.2991333,397808.0
2020-07-13 04:00:00+00:00,,16.67,16.67,,286.86008,0.85594815,118.08213,0.0,0.9855652,708640.0
2020-07-13 05:00:00+00:00,,16.67,16.67,,287.8484,0.85406876,113.061005,0.0,0.9754944,447397.5
2020-07-13 06:00:00+00:00,,16.67,16.67,,289.45767,1.3715149,113.08415,0.0,0.974823,773235.4
2020-07-13 07:00:00+00:00,,16.67,16.67,,290.29068,1.5725917,96.65878,0.0,0.47454834,843007.75
2020-07-13 08:00:00+00:00,,16.67,16.67,,292.6825,1.3355135,140.43285,0.0,0.8103943,1944727.0
2020-07-13 09:00:00+00:00,,16.67,16.67,,293.87265,2.3482308,142.49977,0.0,0.9386902,1877953.8
2020-07-13 10:00:00+00:00,,16.67,16.67,,286.678,2.2978346,256.67807,6.0751963,1.0,589746.0
