time,water_temp,norkyst_water_temp0,norkyst_water_temp3,norkyst_water_temp10,air_temperature_2m,wind_speed_10m,wind_direction_10m,precipitation_amount,cloud_area_fraction,integral_of_surface_downwelling_shortwave_flux_in_air_wrt_time
2021-06-15 00:00:00+00:00,,11.599999,15.009999,13.11,286.4883,5.378808,52.325397,0.0,0.98651123,0.0
2021-06-15 01:00:00+00:00,,11.429999,15.139999,13.16,286.6659,4.220543,60.09882,0.0,0.9545288,0.0
2021-06-15 02:00:00+00:00,,11.2699995,15.16,13.219999,286.60648,3.6721802,44.82374,0.0,0.9796448,0.0
2021-06-15 03:00:00+00:00,,11.17,15.28,13.25,286.55554,3.4054213,39.813595,0.0,0.92733765,0.0
2021-06-15 04:00:00+00:00,,11.059999,15.42,13.219999,286.46835,1.7405493,32.40273,0.0,0.9445801,11733.058
2021-06-15 05:00:00+00:00,,11.0,14.53,13.16,286.4602,2.0900738,12.99058,0.0,0.9857788,214679.77
2021-06-15 06:00:00+00:00,,11.0199995,14.509999,13.059999,286.55353,2.6742234,22.464619,0.0,0.9667053,639009.7
2021-06-15 07:00:00+00:00,,11.01,14.259999,13.04,286.5647,2.6768303,30.620413,0.0,0.94091797,1162537.8
2021-06-15 08:00:00+00:00,,11.0199995,15.429999,13.059999,,,,,,
2021-06-15 09:00:00+00:00,,11.16,15.07,13.11,286.33804,1.8210574,62.140667,0.0,0.9784241,2128076.5
2021-06-15 10:00:00+00:00,10.1,11.33,14.759999,13.2,286.4053,1.9731619,46.909985,0.0,0.9908447,2531035.0
2021-06-15 11:00:00+00:00,10.4,11.54,14.78,13.179999,286.3935,2.307901,45.139606,0.0,0.9958801,2741475.5
2021-06-15 12:00:00+00:00,10.6,11.86,14.95,13.15,286.23413,3.4001997,77.67885,0.0,0.99972534,2724086.0
2021-06-15 13:00:00+00:00,10.2,12.11,15.0,13.17,286.2297,4.227455,84.542145,0.0,0.99938965,2215458.0
2021-06-15 14:00:00+00:00,10.9,12.259999,15.089999,13.21,286.40695,4.211379,103.64519,0.0,0.9986267,1974759.0
2021-06-15 15:00:00+00:00,11.2,12.42,15.25,13.25,286.61087,5.3216505,118.97673,0.0,0.95736694,1696742.2
2021-06-15 16:00:00+00:00,11.4,12.63,15.429999,13.349999,286.6622,5.3878794,122.551186,0.0,0.25442505,2025827.0
2021-06-15 17:00:00+00:00,11.1,12.889999,15.04,13.36,286.6736,5.415293,124.47984,0.0,0.13549805,1661489.5
2021-06-15 18:00:00+00:00,10.8,13.13,15.139999,13.299999,286.6502,5.616098,129.43867,0.0,0.23168945,1106756.0
2021-06-15 19:00:00+00:00,11.0,13.33,15.17,13.179999,286.6998,5.5230365,131.1641,0.0,0.4320984,575124.5
2021-06-15 20:00:00+00:00,11.0,13.349999,15.759999,13.139999,286.77914,5.7691493,129.3881,0.0,0.37475586,170442.5
2021-06-15 21:00:00+00:00,11.4,12.969999,15.66,13.179999,286.86252,5.598769,125.169754,0.0,0.69400024,1984.0
2021-06-15 22:00:00+00:00,11.0,12.179999,15.5199995,13.2,286.8625,5.5323267,129.58707,0.0,0.5251465,0.0
2021-06-15 23:00:00+00:00,11.1,11.57,15.49,13.219999,286.9181,5.1789227,133.2885,0.0,0.00045776367,0.0
2021-06-16 00:00:00+00:00,10.4,11.389999,15.45,13.219999,286.95416,4.876776,139.89044,0.0,0.32998657,0.0
2021-06-16 01:00:00+00:00,10.3,11.42,15.469999,13.179999,286.93808,4.2086244,138.0786,0.0,0.73342896,0.0
2021-06-16 02:00:00+00:00,10.4,11.44,15.549999,13.139999,287.13248,4.506447,135.78566,0.0,0.027069092,0.0
2021-06-16 03:00:00+00:00,9.9,11.45,15.599999,13.15,287.10355,4.6261225,137.75122,0.0,0.0007324219,0.0
2021-06-16 04:00:00+00:00,9.5,11.61,15.639999,13.16,287.3856,4.712282,133.5167,0.0,0.79278564,13578.758
2021-06-16 05:00:00+00:00,9.3,12.03,15.37,13.15,287.32227,5.0170116,139.97163,0.0,0.60427856,185369.44
2021-06-16 06:00:00+00:00,9.6,12.559999,15.469999,13.11,287.38953,5.5490074,145.19339,0.0,0.13934326,588465.1
2021-06-16 07:00:00+00:00,9.7,12.99,15.509999,13.059999,287.49268,6.6587105,153.89153,0.0,0.13720703,1170437.8
2021-06-16 08:00:00+00:00,10.1,13.33,15.46,12.99,287.4773,5.93391,160.43968,0.0,0.07034302,1477435.5
2021-06-16 09:00:00+00:00,10.4,13.49,15.73,12.99,287.54385,4.807769,158.71542,0.0,0.673584,1868080.0
