time,water_temp,norkyst_water_temp0,norkyst_water_temp3,norkyst_water_temp10,air_temperature_2m,wind_speed_10m,wind_direction_10m,precipitation_amount,cloud_area_fraction,integral_of_surface_downwelling_shortwave_flux_in_air_wrt_time
2020-07-12 00:00:00+00:00,,10.429999,10.34,,283.15076,1.3316498,299.51553,0.0,0.0,0.0
2020-07-12 01:00:00+00:00,,10.34,10.179999,,282.806,1.4160202,300.59866,0.0,0.046539307,0.0
2020-07-12 02:00:00+00:00,,10.28,9.96,,282.45056,1.1059325,279.1031,0.0,0.0,0.0
2020-07-12 03:00:00+00:00,,10.28,9.88,,281.65137,0.92445344,259.0759,0.0,0.015350342,0.0
2020-07-12 04:00:00+00:00,,10.26,9.74,,281.73547,1.0036952,257.18732,0.0,0.015289307,89216.0
2020-07-12 05:00:00+00:00,,10.21,9.809999,,283.17276,1.049908,281.34946,0.0,0.04043579,441910.0
2020-07-12 06:00:00+00:00,8.5,10.03,9.639999,,285.4672,1.8447307,298.3176,0.0,0.0,930991.94
2020-07-12 07:00:00+00:00,,9.66,9.66,,287.46973,2.2160597,307.68402,0.0,0.09649658,1456471.4
2020-07-12 08:00:00+00:00,,9.78,9.76,,288.84982,2.7558825,310.28766,0.0,0.6965332,1858673.0
2020-07-12 09:00:00+00:00,,10.09,10.0199995,,290.1474,2.8091893,294.9065,0.0,0.20065308,2229876.8
2020-07-12 10:00:00+00:00,,10.32,10.059999,,291.28384,2.8707864,289.63217,0.0,0.46783447,2543916.0
2020-07-12 11:00:00+00:00,,10.5,10.26,,291.94916,3.51401,299.78293,0.0,0.6906738,2521637.0
2020-07-12 12:00:00+00:00,,10.73,10.5,,292.71683,3.539705,296.18292,0.0,0.5560303,2665828.5
2020-07-12 13:00:00+00:00,,10.87,10.599999,,292.99008,3.867625,298.82544,0.0,0.5317688,2411430.5
2020-07-12 14:00:00+00:00,,10.969999,10.59,,293.1947,4.103485,310.495,0.0,0.61294556,2160311.0
2020-07-12 15:00:00+00:00,,11.03,10.51,,293.12064,3.6850755,302.05374,0.0,0.36532593,1936041.5
2020-07-12 16:00:00+00:00,,10.969999,10.44,,292.77325,3.6436772,307.17975,0.0,0.47375488,1524477.5
2020-07-12 17:00:00+00:00,,10.94,10.45,,292.42682,3.483923,311.69077,0.0,0.28497314,1147903.5
2020-07-12 18:00:00+00:00,,10.94,10.2699995,,291.5484,2.6598804,320.14517,0.0,0.0,748677.0
2020-07-12 19:00:00+00:00,,10.24,10.23,,290.16998,1.2567484,308.85846,0.0,0.0,310234.5
2020-07-12 20:00:00+00:00,,10.219999,10.219999,,288.27792,1.1006346,304.43735,0.0,0.0,30632.0
2020-07-12 21:00:00+00:00,,10.17,10.2,,286.46902,0.8908805,279.2312,0.0,0.009185791,64.0
2020-07-12 22:00:00+00:00,,10.99,10.599999,,285.18863,0.8632686,284.44983,0.0,0.0061950684,0.0
2020-07-12 23:00:00+00:00,,11.0,10.62,,284.227,1.018616,293.5883,0.0,0.20397949,-64.0
